IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.100.46,3456,192.168.100.5,80,17,0,8984107,9419515,9597,9597,0,4174976,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8849188,0,9597,0,0,4174976,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4012452,0,5759,0,0,4174976,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237314,0,5159,0,0,4174976,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4012518,0,5758,0,0,4175005,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9074058,0,9598,0,0,4174977,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9519073,8919115,9598,9598,0,4174977,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8985108,9420328,9598,9598,0,4174977,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8850040,0,9598,0,0,4174977,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237314,0,5159,0,0,4174993,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37189,2340,45,45,24,4176922,0,Benign
192.168.100.4,59715,91.189.89.199,123,17,9.169,76,76,1,1,0,4294681,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37267,2652,51,51,24,4179280,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4013186,0,5759,0,0,4174989,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913398,0,3239,0,0,4175013,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237268,0,5158,0,0,4175000,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9519829,8918897,9598,9598,0,4174977,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8985084,9420319,9598,9598,0,4174977,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9073578,0,9598,0,0,4174975,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8850250,0,9598,0,0,4174975,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4012839,0,5758,0,0,4174993,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9072730,0,9597,0,0,4174981,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9518736,8918110,9597,9597,0,4174981,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8984202,9419202,9597,9597,0,4174981,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8849313,0,9597,0,0,4174981,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237314,0,5159,0,0,4174981,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36928,2652,51,51,24,4178159,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36661,2392,46,46,24,4179378,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4013267,0,5759,0,0,4174984,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9074218,0,9598,0,0,4174977,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9519350,8918715,9598,9598,0,4174977,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8985512,9420518,9598,9598,0,4174977,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8850679,0,9598,0,0,4174977,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,4328035,0,4576,0,0,98395,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,4539216,4249345,4576,4576,0,0,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,4286202,4490021,4576,4576,0,0,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,4218478,0,4576,0,0,98395,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,1912272,0,2746,0,0,98395,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,113160,0,2460,0,0,98391,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,435690,0,1545,0,0,98370,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,17446,1196,23,23,24,0,0,Benign
192.168.100.7,80,192.168.100.147,50110,6,7,1340,934,4,6,31,4252843,0,Benign
192.168.100.7,80,192.168.100.147,50138,6,7,1340,1025,4,6,31,4252851,0,Benign
192.168.100.7,80,192.168.100.147,50376,6,7,1340,1872,4,9,31,4255911,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,906912,0,3216,0,0,4175806,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9010018,0,9532,0,0,4175745,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8789607,0,9532,0,0,4175745,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,3985652,0,5719,0,0,4175756,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,235658,0,5123,0,0,4175756,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9454389,8857804,9533,9533,0,4175731,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8924324,9356200,9533,9533,0,4175731,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36525,2236,43,43,24,4175771,0,Benign
192.168.100.7,80,192.168.100.147,50432,6,7,1340,628,4,6,31,4257214,0,Benign
192.168.100.6,60573,192.168.100.1,53,17,5.212,71,126,1,1,0,4294957,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37081,2496,48,48,24,4177767,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913116,0,3238,0,0,4174995,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4010358,0,5756,0,0,4174995,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9515532,8913834,9593,9593,0,4174982,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8980903,9413925,9593,9593,0,4174982,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8845591,0,9594,0,0,4174973,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9071245,0,9594,0,0,4174970,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237222,0,5157,0,0,4174980,0,Benign
192.168.100.6,138,192.168.100.255,138,17,0,458,0,2,0,0,3683115,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36657,2340,45,45,24,4179909,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913116,0,3238,0,0,4175014,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9515652,8915704,9594,9594,0,4174984,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9071702,0,9594,0,0,4174986,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8981719,9417478,9594,9594,0,4174984,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8846796,0,9594,0,0,4174984,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4011104,0,5757,0,0,4174986,0,Benign
192.168.100.7,80,192.168.100.148,54508,6,7,1340,584,4,5,27,4260366,0,Benign
192.168.100.7,80,192.168.100.147,52842,6,7,1340,625,4,5,27,4278948,0,Benign
192.168.100.7,80,192.168.100.150,43076,6,7,60,454,1,2,26,4281478,0,Benign
192.168.100.7,80,192.168.100.148,54352,6,7,1288,556,3,4,30,4282582,0,Benign
192.168.100.7,138,192.168.100.255,138,17,0,787,0,3,0,0,3912619,0,Benign
192.168.100.7,138,192.168.100.255,138,17,0,243,0,1,0,0,0,0,Benign
192.168.100.7,80,192.168.100.147,52210,6,7,1340,592,4,4,27,4268876,0,Benign
192.168.100.7,80,192.168.100.147,52212,6,7,1340,572,4,4,27,4268197,0,Benign
192.168.100.7,80,192.168.100.147,52214,6,7,1340,641,4,4,27,4269409,0,Benign
192.168.100.7,80,192.168.100.150,43078,6,7,1340,741,4,5,31,4257675,0,Benign
192.168.100.7,80,192.168.100.147,52826,6,7,1288,616,3,4,30,4271714,0,Benign
192.168.100.7,80,192.168.100.147,52828,6,7,1288,640,3,4,30,4272118,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37850,2964,57,57,24,4176969,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9063905,0,9587,0,0,4174982,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8841107,0,9587,0,0,4174982,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4008203,0,5752,0,0,4174994,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237084,0,5154,0,0,4174982,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8974507,9407695,9588,9587,0,4174969,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,8910643,9507645,9588,9587,0,4174969,0,Benign
192.168.100.7,80,192.168.100.147,53314,6,7,1340,595,4,5,27,4261668,0,Benign
192.168.100.4,57722,91.189.89.199,123,17,9.169,76,76,1,1,0,4294679,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37179,2340,45,45,24,4179907,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9069239,0,9592,0,0,4174976,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,912834,0,3237,0,0,4174997,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9513535,8911182,9592,9591,0,4174976,0,Benign
192.168.100.5,80,192.168.100.46,3456,17,0,9414406,8980497,9592,9591,0,4174976,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8845208,0,9592,0,0,4174976,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4009225,0,5755,0,0,4174988,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237130,0,5155,0,0,4174988,0,Benign
192.168.100.7,80,192.168.100.148,56484,6,7,1288,613,3,4,30,4282083,0,Benign
192.168.100.7,80,192.168.100.148,56482,6,7,1288,691,3,4,30,4281275,0,Benign
192.168.100.7,80,192.168.100.147,53524,6,7,1340,605,4,5,31,4254889,0,Benign
192.168.100.7,80,192.168.100.147,53522,6,7,1340,673,4,5,31,4254485,0,Benign
192.168.100.7,80,192.168.100.147,53398,6,7,1340,796,4,5,31,4233684,0,Benign
192.168.100.3,80,192.168.100.147,41550,6,7,658,679,3,5,30,4291884,0,Benign
192.168.100.7,80,192.168.100.149,42460,6,7,1392,618,5,6,27,4260716,0,Benign
192.168.100.7,80,192.168.100.148,57400,6,7,1340,625,4,4,27,4261305,0,Benign
192.168.100.7,80,192.168.100.148,57398,6,7,1340,705,4,4,27,4261305,0,Benign
192.168.100.7,80,192.168.100.148,57406,6,7,1340,714,4,4,27,4261307,0,Benign
192.168.100.7,80,192.168.100.148,57402,6,7,1340,757,4,4,27,4261298,0,Benign
192.168.100.7,80,192.168.100.148,57410,6,7,1340,569,4,4,27,4261295,0,Benign
192.168.100.7,80,192.168.100.148,57404,6,7,1340,711,4,4,27,4261294,0,Benign
192.168.100.7,80,192.168.100.148,57414,6,7,1340,623,4,4,27,4261296,0,Benign
192.168.100.7,80,192.168.100.148,57396,6,7,1340,579,4,4,27,4261293,0,Benign
192.168.100.7,80,192.168.100.148,57412,6,7,1340,559,4,4,27,4261295,0,Benign
192.168.100.7,80,192.168.100.148,57408,6,7,1340,615,4,4,27,4261295,0,Benign
192.168.100.7,80,192.168.100.148,57394,6,7,1340,458,4,4,27,4261284,0,Benign
192.168.100.3,80,192.168.100.147,44488,6,7,710,792,4,6,31,4282368,0,Benign
192.168.100.149,49008,116.206.83.243,123,17,0,76,76,1,1,0,4294960,0,Benign
192.168.100.7,80,192.168.100.148,57794,6,7,52,116,1,2,21,4291435,0,Benign
192.168.100.7,80,192.168.100.148,58312,6,7,1340,642,4,6,31,4256227,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,912834,0,3237,0,0,4175028,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,8914367,9513946,9593,9593,0,4174976,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8981411,9414213,9593,9593,0,4174976,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8845463,0,9593,0,0,4174979,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9070194,0,9593,0,0,4174978,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4010731,0,5756,0,0,4174978,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237176,0,5156,0,0,4174990,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,38226,2808,54,54,24,4176214,0,Benign
192.168.100.7,80,192.168.100.149,42610,6,7,1340,667,4,4,27,4265248,0,Benign
192.168.100.7,80,192.168.100.149,42616,6,7,1340,652,4,4,27,4267339,0,Benign
192.168.100.7,80,192.168.100.149,42632,6,7,60,614,1,2,26,4283581,0,Benign
192.168.100.3,80,192.168.100.147,46958,6,7,710,723,4,6,31,4266786,0,Benign
192.168.100.7,80,192.168.100.148,59130,6,7,1288,583,3,4,30,4275351,0,Benign
192.168.100.7,80,192.168.100.148,59140,6,7,1288,558,3,4,30,4279592,0,Benign
192.168.100.7,80,192.168.100.148,59142,6,7,1288,862,3,4,30,4282823,0,Benign
192.168.100.7,80,192.168.100.148,59258,6,7,52,116,1,2,21,4269120,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36714,2444,47,47,24,4178562,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913116,0,3238,0,0,4175002,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9068500,0,9593,0,0,4174986,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8980197,9415634,9593,9593,0,4174986,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8845228,0,9593,0,0,4174986,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4011068,0,5756,0,0,4174999,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9514883,8913778,9593,9594,0,4174977,0,Benign
192.168.100.3,80,192.168.100.147,53070,6,7,710,889,4,5,27,4289920,0,Benign
192.168.100.7,80,192.168.100.148,33448,6,7,1288,585,3,5,30,4274624,0,Benign
192.168.100.3,80,192.168.100.147,53368,6,7,710,713,4,5,27,4282958,0,Benign
192.168.100.3,45390,184.85.248.65,53,17,0,84,221,1,1,0,4294750,0,Benign
192.168.100.3,28285,205.251.198.119,53,17,5.178,84,254,1,1,0,4294732,0,Benign
192.168.100.3,47873,192.228.79.201,53,17,0,68,1199,1,1,0,4294778,0,Benign
192.168.100.3,12511,192.228.79.201,53,17,0,56,1125,1,1,0,4294778,0,Benign
192.168.100.3,16579,192.33.14.30,53,17,0,68,789,1,1,0,4294957,0,Benign
192.168.100.3,47762,205.251.195.97,53,17,5.178,79,216,1,1,0,4294730,0,Benign
192.168.100.3,42279,205.251.196.236,53,17,5.178,79,312,1,1,0,4294957,0,Benign
192.168.100.3,36747,199.7.91.13,53,17,0,56,1125,1,1,0,4294906,0,Benign
192.168.100.3,14525,199.7.91.13,53,17,0,67,1195,1,1,0,4294906,0,Benign
192.168.100.3,2088,192.33.14.30,53,17,0,67,788,1,1,0,4294953,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37750,2860,55,55,24,4177007,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,911424,0,3232,0,0,4174999,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4003684,0,5745,0,0,4174997,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9498529,8898974,9576,9575,0,4174971,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9051683,0,9576,0,0,4174971,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8964130,9399495,9576,9576,0,4174971,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8832060,0,9576,0,0,4174971,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,236808,0,5148,0,0,4174971,0,Benign
192.168.100.3,80,192.168.100.147,55086,6,7,710,615,4,5,27,4289921,0,Benign
192.168.100.7,80,192.168.100.148,34418,6,7,52,64,1,1,17,4294967,0,Benign
192.168.100.3,51177,52.35.21.241,443,6,91.178,2037,4132,16,14,27,4233882,0,Benign
192.168.100.7,80,192.168.100.148,34452,6,7,52,64,1,1,17,4294967,0,Benign
192.168.100.7,80,192.168.100.148,34058,6,7,1340,622,4,5,31,4252086,0,Benign
192.168.100.7,80,192.168.100.148,34060,6,7,1340,736,4,5,31,4252086,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36986,2392,46,46,24,4179870,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,912834,0,3237,0,0,4175016,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4010341,0,5755,0,0,4174991,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237130,0,5155,0,0,4175004,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9068332,0,9592,0,0,4174979,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,8911660,9514051,9592,9592,0,4174976,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8979982,9414957,9592,9592,0,4174976,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8841432,0,9592,0,0,4174979,0,Benign
192.168.100.6,63413,192.168.100.1,53,17,5.212,71,126,1,1,0,4294966,0,Benign
192.168.100.7,80,192.168.100.148,35402,6,7,52,64,1,1,17,4294967,0,Benign
192.168.100.7,80,192.168.100.148,35812,6,7,1340,858,4,5,31,4264323,0,Benign
192.168.100.7,80,192.168.100.148,36168,6,7,1288,609,3,4,30,4283908,0,Benign
192.168.100.7,80,192.168.100.148,36170,6,7,1288,609,3,4,30,4283504,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913116,0,3238,0,0,4175005,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237222,0,5157,0,0,4174993,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9071647,0,9594,0,0,4174980,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9516976,8914578,9594,9594,0,4174980,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8981661,9415055,9594,9594,0,4174980,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8845032,0,9594,0,0,4174980,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4010849,0,5757,0,0,4174980,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37148,2288,44,44,24,4176268,0,Benign
192.168.100.7,80,192.168.100.148,37792,6,7,52,116,1,2,21,4268414,0,Benign
192.168.100.7,80,192.168.100.148,38100,6,7,60,52,1,1,18,4294967,0,Benign
192.168.100.7,80,192.168.100.148,38112,6,7,60,52,1,1,18,4294967,0,Benign
192.168.100.7,80,192.168.100.148,38116,6,7,60,52,1,1,18,4294967,0,Benign
192.168.100.3,80,192.168.100.148,55088,6,7,658,652,3,5,30,4287686,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913116,0,3238,0,0,4175007,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4010613,0,5756,0,0,4175008,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9514831,8915543,9594,9594,0,4174982,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9071457,0,9594,0,0,4174982,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8982137,9417197,9594,9594,0,4174982,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8846671,0,9594,0,0,4174982,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36560,2288,44,44,24,4176549,0,Benign
192.168.100.147,52780,116.206.80.123,123,17,0,76,76,1,1,0,4294959,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36982,2392,46,46,24,4178118,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,912834,0,3237,0,0,4174996,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4009606,0,5754,0,0,4174996,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9067032,0,9590,0,0,4174983,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,8912634,9511569,9590,9590,0,4174983,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8976719,9410188,9590,9590,0,4174983,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8843614,0,9590,0,0,4174983,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237130,0,5155,0,0,4174983,0,Benign
192.168.100.3,6272,216.239.36.10,53,17,5.239,84,89,1,1,0,4294824,0,Benign
192.168.100.3,47637,202.12.27.33,53,17,0,56,1125,1,1,0,4294804,0,Benign
192.168.100.3,42573,202.12.27.33,53,17,5.239,71,1202,1,1,0,4294804,0,Benign
192.168.100.3,25369,192.33.14.30,53,17,5.239,71,792,1,1,0,4294956,0,Benign
192.168.100.3,32782,172.217.25.170,443,6,91.239,2066,4293,12,12,26,4294936,0,Benign
192.168.100.150,37309,27.124.125.251,123,17,0,76,76,1,1,0,4294912,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37504,2652,51,51,24,4177689,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,907758,0,3219,0,0,4175006,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9016731,0,9539,0,0,4174968,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9461449,8862586,9539,9539,0,4174968,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8930655,9363172,9539,9539,0,4174968,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8794551,0,9539,0,0,4174968,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,3989106,0,5724,0,0,4174968,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,235842,0,5127,0,0,4174981,0,Benign
192.168.100.3,32782,172.217.25.170,443,6,91.126,150,98,2,1,24,4294923,0,Benign
192.168.100.7,80,192.168.100.148,38100,6,7,52,40,1,1,21,4294966,0,Benign
192.168.100.7,80,192.168.100.148,38112,6,7,52,40,1,1,21,4294967,0,Benign
192.168.100.7,80,192.168.100.148,38116,6,7,52,40,1,1,21,4294967,0,Benign
192.168.100.3,32782,172.217.25.170,443,6,91.126,150,98,2,1,24,4294961,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37283,2964,57,57,24,4179191,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913398,0,3239,0,0,4175012,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237268,0,5158,0,0,4175013,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9073945,0,9597,0,0,4174987,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9519364,8917139,9597,9597,0,4174987,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8984715,9419086,9597,9597,0,4174987,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8849078,0,9597,0,0,4174987,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4011309,0,5758,0,0,4175001,0,Benign
192.168.100.3,32782,172.217.25.170,443,6,91.126,285,156,4,3,25,4294961,0,Benign
192.168.100.148,54667,116.206.83.243,123,17,0,76,76,1,1,0,4294960,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9518812,8919077,9598,9598,0,4174978,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9074493,0,9598,0,0,4174978,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913680,0,3240,0,0,4174978,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8985153,9420131,9598,9598,0,4174978,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8850179,0,9598,0,0,4174978,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4013029,0,5759,0,0,4174990,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37855,2704,52,52,24,4175273,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913398,0,3239,0,0,4175019,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4011844,0,5758,0,0,4175007,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9074314,0,9598,0,0,4174979,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,8918534,9519253,9598,9598,0,4174979,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8985350,9420242,9598,9598,0,4174978,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8850053,0,9598,0,0,4174979,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36752,2496,48,48,24,4175335,0,Benign
192.168.100.6,50893,192.168.100.1,53,17,5.212,71,126,1,1,0,4294966,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913398,0,3239,0,0,4175020,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4012780,0,5759,0,0,4174994,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9075050,0,9598,0,0,4174982,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9520046,8919052,9598,9598,0,4174981,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8986194,9420904,9598,9598,0,4174981,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8850279,0,9598,0,0,4174982,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237314,0,5159,0,0,4174983,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36862,2236,43,43,24,4176678,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,37091,2496,48,48,24,4178882,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913680,0,3240,0,0,4174984,0,Benign
192.168.100.55,8080,192.168.100.3,80,6,7,9521017,8919977,9599,9599,0,4174972,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9075208,0,9599,0,0,4174972,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8986104,9421191,9599,9599,0,4174972,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8851313,0,9599,0,0,4174972,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4013520,0,5760,0,0,4174972,0,Benign
192.168.100.3,41307,52.64.239.193,8883,6,222.178,36524,2288,44,44,24,4179918,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,4010707,0,5755,0,0,4175002,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,9070355,0,9593,0,0,4174978,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,913116,0,3238,0,0,4174990,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,8914488,9514423,9593,9593,0,4174977,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,8980703,9413922,9593,9593,0,4174978,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,8845694,0,9593,0,0,4174978,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,237222,0,5157,0,0,4174978,0,Benign
